United States,44.40083165,-112.5829421,Grizzly Bear,,"{name:""",United States,", lat:",44.40083165,",",lon:,-112.5829421,"},","{name:""United States, lat:44.4008316471,lon:-112.5829420566},"
"Glacier National Park, Glacier County, US-MT, US",48.65186119,-113.6349979,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.65186119,",",lon:,-113.6349979,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6518611865,lon:-113.6349978579},"
"Glacier National Park, Glacier County, US-MT, US",48.9758012,-113.679782,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.9758012,",",lon:,-113.679782,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.9758011964,lon:-113.6797819708},"
"Glacier National Park, Glacier County, US-MT, US",48.69337755,-113.5047281,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.69337755,",",lon:,-113.5047281,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6933775459,lon:-113.5047281187},"
"Flathead County, US-MT, US",47.81303354,-113.3850078,Grizzly Bear,,"{name:""","Flathead County, US-MT, US",", lat:",47.81303354,",",lon:,-113.3850078,"},","{name:""Flathead County, US-MT, US, lat:47.8130335385,lon:-113.3850078425},"
"Glacier County, US-MT, US",48.62797904,-113.4769083,Grizzly Bear,,"{name:""","Glacier County, US-MT, US",", lat:",48.62797904,",",lon:,-113.4769083,"},","{name:""Glacier County, US-MT, US, lat:48.6279790371,lon:-113.4769082656},"
"Glacier National Park, Glacier County, US-MT, US",48.68107007,-113.7382992,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.68107007,",",lon:,-113.7382992,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6810700664,lon:-113.7382992018},"
"Glacier National Park, Glacier County, US-MT, US",48.89394513,-113.6546861,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.89394513,",",lon:,-113.6546861,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.8939451301,lon:-113.6546861425},"
"Flathead County, US-MT, US",48.12894287,-113.8659035,Grizzly Bear,,"{name:""","Flathead County, US-MT, US",", lat:",48.12894287,",",lon:,-113.8659035,"},","{name:""Flathead County, US-MT, US, lat:48.1289428665,lon:-113.8659035301},"
"Glacier National Park, Glacier County, US-MT, US",48.61605617,-113.740773,Grizzly Bear,,"{name:""","Glacier National Park, Glacier County, US-MT, US",", lat:",48.61605617,",",lon:,-113.740773,"},","{name:""Glacier National Park, Glacier County, US-MT, US, lat:48.6160561684,lon:-113.7407729739},"
"Montana, US",45.08108501,-110.8485577,Grizzly Bear,,"{name:""","Montana, US",", lat:",45.08108501,",",lon:,-110.8485577,"},","{name:""Montana, US, lat:45.0810850123,lon:-110.8485576943},"
